Palm_Position_X,Palm_Position_Y,Palm_Position_Z
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
167.58687,154.94876,23.7586,1.1920929E-7,1.1920929E-7,1.1920929E-7
160.63565,153.30579,23.502834,-192.35727,-45.465324,-7.0776863
157.46964,152.17455,23.496834,-184.09692,-53.57656,-3.869885
153.93903,152.28827,22.6418,-189.0959,-25.062853,-24.479368
151.11838,151.90291,22.081686,-173.90027,-23.352098,-27.646503
148.48523,152.17226,21.746664,-160.19846,-5.153184,-23.272953
146.02655,151.67879,20.941545,-149.09622,-15.706106,-33.453575
143.54848,151.62906,19.986744,-142.46852,-9.47419,-42.409725
141.05457,151.58723,18.992212,-140.76506,-6.0943594,-48.543648
137.62921,151.76083,18.187668,-164.2116,1.3624903,-46.71495
133.34401,152.17723,17.444744,-197.68687,11.614264,-43.76804
129.6712,152.53455,17.090103,-200.70964,15.517412,-32.368343
126.4726,152.68039,16.37225,-189.25223,11.966238,-35.828594
122.708565,153.46968,15.197783,-198.66702,27.072138,-49.767845
118.59628,154.6062,14.572515,-211.73264,43.97014,-42.416573
114.348595,155.46176,14.132198,-223.59029,45.733112,-33.973118
109.686516,156.49844,13.626247,-239.26395,51.120285,-31.042044
105.493614,157.40042,13.124209,-235.89906,50.56237,-29.502432
101.54195,157.93422,12.79165,-228.01959,40.632828,-24.263676
97.66578,158.4923,12.563918,-221.63603,36.007294,-18.727083
93.27573,159.28365,11.896425,-232.19214,39.778847,-27.424776
88.2221,160.2867,11.434962,-253.8962,47.09877,-26.435083
82.85095,161.63759,10.61147,-274.55164,60.252403,-35.534393
79.04599,162.05424,10.041397,-244.43034,42.63578,-33.677647
76.33648,159.13557,17.017189,-199.29688,-54.33683,165.6251
75.590454,152.25757,25.910414,-124.46745,-209.58318,321.15594
73.462006,150.00496,29.27751,-121.091866,-168.9317,256.6385
71.41522,149.38249,30.38843,-116.26351,-103.822914,162.04659
62.164814,155.57576,23.06998,-306.64825,108.58712,-107.358505
61.46731,152.56955,26.187366,-178.76743,-22.106022,25.667707
60.015846,150.98041,28.24347,-131.23434,-53.175373,67.27116
53.839108,154.12798,25.755493,-231.1953,54.834793,-30.103596
46.64927,157.58873,22.68085,-309.77206,119.56338,-96.48254
43.201588,158.42244,22.496645,-254.62944,85.17345,-55.847507
36.354725,163.50584,15.498559,-314.1531,178.59264,-213.55388
30.948872,165.1211,12.837625,-306.62408,136.01254,-181.80208
27.688974,165.57262,12.713682,-245.70203,82.89826,-98.22451
24.836605,166.10944,12.70968,-204.87784,57.90802,-51.954926
22.110785,166.16127,12.627549,-178.25655,31.548292,-29.238712
19.485456,166.32394,13.052785,-162.87738,20.879223,-4.1916833
17.105133,166.64731,12.387187,-148.38673,19.5015,-19.72682
13.267852,167.22815,12.407365,-179.09366,25.551622,-9.850483
10.475976,167.49767,13.144546,-166.9868,20.442886,14.198931
8.203804,167.81795,13.776245,-147.35994,19.147226,24.057146
5.6610737,168.09454,14.578295,-144.40999,17.348597,33.757366
3.2424197,168.42369,15.441772,-139.43735,17.76586,40.433643
1.2133482,168.74957,16.416513,-126.10134,17.833776,46.703754
-0.30256352,168.94576,17.73927,-106.19795,14.539958,59.363907
-2.39065,168.7262,20.126966,-110.59486,1.8569747,93.90066
-2.2615025,167.66113,27.65695,-54.75476,-27.046703,247.49814
-3.2705538,168.5753,28.737514,-55.228966,9.840718,158.17827
-4.096069,169.4133,30.383387,-50.68343,27.193348,126.27345
-4.310712,169.80586,33.628544,-32.27804,24.614622,151.71025
-5.260016,171.31912,37.17252,-41.857594,52.65803,172.62065
-6.873798,172.548,41.746628,-64.26592,59.811886,210.3975
-6.555565,172.38354,47.44134,-25.464146,27.167252,260.73218
-6.1315103,173.6694,53.660675,-2.2453008,48.16384,301.0664
-7.3337016,175.00806,57.67057,-32.669132,60.165127,261.90002
-4.903239,173.04247,63.674244,46.73396,-20.108826,295.00833
-5.640727,174.09816,67.96288,5.2535377,17.21294,269.048
-5.78569,174.87679,73.4077,-1.0603352,29.389133,283.0581
-6.8446617,176.11816,79.054794,-28.470133,48.23033,298.24203
-7.7273026,176.39926,85.87593,-38.024044,32.56513,334.70932
-8.939667,177.82977,93.11242,-51.917015,54.78617,366.58383
-10.846868,178.54973,99.47994,-77.311554,47.624306,359.38876
-11.77916,177.08867,106.10883,-65.19452,-13.3985195,363.45422
-14.384026,177.62775,114.436844,-102.5359,7.14162,408.97623
-17.485659,176.23657,122.985405,-135.67796,-32.870026,440.51123
-19.024668,173.14558,129.8883,-111.09171,-98.16525,410.65237
